JobID,Title,ExperienceLevel,YearsOfExperience,Skills,Responsibilities,Keywords,description,match,clean_desc,exp_years
AI-F-003,AI Prompt Engineer,Fresher,0-1,Python basics; JavaScript basics; Intro to NLP; Hugging Face basics; SpaCy basics; NLTK basics; Prompt writing fundamentals; OpenAI GPT models exposure; TensorFlow basics; PyTorch basics; Critical thinking; Communication; Collaboration; Creativity,Assist in prompt design for AI models; Evaluate prompt outcomes; Support AI/data science team tasks; Document experiments; Learn NLP libraries; Assist in integration of prompts into AI applications,Prompt Engineering; NLP; Python; TensorFlow; PyTorch; Hugging Face; GPT; Data Analysis,ai prompt engineer python basics; javascript basics; intro to nlp; hugging face basics; spacy basics; nltk basics; prompt writing fundamentals; openai gpt models exposure; tensorflow basics; pytorch basics; critical thinking; communication; collaboration; creativity,0.0,ai prompt engineer python basics javascript basics intro to nlp hugging face basics spacy basics nltk basics prompt writing fundamentals openai gpt models exposure tensorflow basics pytorch basics critical thinking communication collaboration creativity,0
AI-F-004,AI Prompt Engineer,Fresher,0-1,Python basics; JavaScript basics; NLP introduction; Hugging Face basics; SpaCy basics; NLTK basics; Prompt writing fundamentals; GPT models intro; TensorFlow basics; PyTorch basics; Collaboration; Creativity; Problem-solving; Communication,Write and test AI prompts; Support NLP tasks; Collaborate with AI/data science teams; Document prompt testing results; Assist with AI model integration; Learn and apply AI frameworks,Prompt Engineering; NLP; Python; TensorFlow; PyTorch; Hugging Face; GPT; Data Analysis,ai prompt engineer python basics; javascript basics; nlp introduction; hugging face basics; spacy basics; nltk basics; prompt writing fundamentals; gpt models intro; tensorflow basics; pytorch basics; collaboration; creativity; problem-solving; communication,0.0,ai prompt engineer python basics javascript basics nlp introduction hugging face basics spacy basics nltk basics prompt writing fundamentals gpt models intro tensorflow basics pytorch basics collaboration creativity problem solving communication,0
AI-F-005,AI Prompt Engineer,Fresher,0-1,Python basics; JavaScript basics; Intro to NLP; Hugging Face basics; SpaCy basics; NLTK basics; Prompt writing; OpenAI GPT model basics; TensorFlow basics; PyTorch basics; Critical thinking; Communication; Teamwork; Creativity,Assist in prompt development for AI models; Test prompt performance; Collaborate with AI/data science teams; Document experiments; Support AI integration projects; Learn prompt optimization techniques,Prompt Engineering; NLP; Python; TensorFlow; PyTorch; Hugging Face; GPT; AI Model Optimization,ai prompt engineer python basics; javascript basics; intro to nlp; hugging face basics; spacy basics; nltk basics; prompt writing; openai gpt model basics; tensorflow basics; pytorch basics; critical thinking; communication; teamwork; creativity,0.0,ai prompt engineer python basics javascript basics intro to nlp hugging face basics spacy basics nltk basics prompt writing openai gpt model basics tensorflow basics pytorch basics critical thinking communication teamwork creativity,0
AI-F-006,AI Prompt Engineer,Fresher,0-1,Python basics; JavaScript basics; Introductory NLP; Hugging Face basics; SpaCy basics; NLTK basics; Prompt writing fundamentals; GPT model exposure; TensorFlow basics; PyTorch basics; Problem-solving; Communication; Teamwork; Creativity,Write and refine prompts for AI models; Support NLP and data analysis tasks; Collaborate with AI/data teams; Document prompt results and learnings; Assist in AI model evaluation and integration,Prompt Engineering; NLP; Python; TensorFlow; PyTorch; Hugging Face; GPT; AI Model Optimization,ai prompt engineer python basics; javascript basics; introductory nlp; hugging face basics; spacy basics; nltk basics; prompt writing fundamentals; gpt model exposure; tensorflow basics; pytorch basics; problem-solving; communication; teamwork; creativity,0.0,ai prompt engineer python basics javascript basics introductory nlp hugging face basics spacy basics nltk basics prompt writing fundamentals gpt model exposure tensorflow basics pytorch basics problem solving communication teamwork creativity,0
AI-F-007,AI Prompt Engineer,Fresher,0-1,Python basics; JavaScript basics; Intro NLP; Hugging Face basics; SpaCy basics; NLTK basics; Prompt writing; OpenAI GPT intro; TensorFlow basics; PyTorch basics; Communication; Teamwork; Problem-solving; Creativity,Assist in prompt creation for AI models; Test prompt performance; Collaborate with AI/data teams; Document experiments; Support AI model integration and evaluation,Prompt Engineering; NLP; Python; TensorFlow; PyTorch; Hugging Face; GPT; Data Analysis,ai prompt engineer python basics; javascript basics; intro nlp; hugging face basics; spacy basics; nltk basics; prompt writing; openai gpt intro; tensorflow basics; pytorch basics; communication; teamwork; problem-solving; creativity,0.0,ai prompt engineer python basics javascript basics intro nlp hugging face basics spacy basics nltk basics prompt writing openai gpt intro tensorflow basics pytorch basics communication teamwork problem solving creativity,0
AI-F-008,AI Prompt Engineer,Fresher,0-1,Python basics; JavaScript basics; NLP basics; Hugging Face basics; SpaCy basics; NLTK basics; Prompt writing fundamentals; GPT models intro; TensorFlow basics; PyTorch basics; Critical thinking; Collaboration; Communication; Creativity,Write and test AI prompts; Assist NLP-related tasks; Collaborate with AI/data teams; Document prompt results; Support AI model evaluation and integration,Prompt Engineering; NLP; Python; TensorFlow; PyTorch; Hugging Face; GPT; AI Model Optimization,ai prompt engineer python basics; javascript basics; nlp basics; hugging face basics; spacy basics; nltk basics; prompt writing fundamentals; gpt models intro; tensorflow basics; pytorch basics; critical thinking; collaboration; communication; creativity,0.0,ai prompt engineer python basics javascript basics nlp basics hugging face basics spacy basics nltk basics prompt writing fundamentals gpt models intro tensorflow basics pytorch basics critical thinking collaboration communication creativity,0
AI-F-009,AI Prompt Engineer,Fresher,0-1,Python basics; JavaScript basics; Intro to NLP; Hugging Face basics; SpaCy basics; NLTK basics; Prompt writing; OpenAI GPT basics; TensorFlow basics; PyTorch basics; Problem-solving; Communication; Teamwork; Creativity,Assist in prompt design and testing; Collaborate with AI/data science teams; Document prompt experiments; Learn prompt optimization techniques; Support AI integration projects,Prompt Engineering; NLP; Python; TensorFlow; PyTorch; Hugging Face; GPT; Data Analysis,ai prompt engineer python basics; javascript basics; intro to nlp; hugging face basics; spacy basics; nltk basics; prompt writing; openai gpt basics; tensorflow basics; pytorch basics; problem-solving; communication; teamwork; creativity,0.0,ai prompt engineer python basics javascript basics intro to nlp hugging face basics spacy basics nltk basics prompt writing openai gpt basics tensorflow basics pytorch basics problem solving communication teamwork creativity,0
AI-F-010,AI Prompt Engineer,Fresher,0-1,Python basics; JavaScript basics; NLP basics; Hugging Face basics; SpaCy basics; NLTK basics; Prompt writing fundamentals; GPT models intro; TensorFlow basics; PyTorch basics; Critical thinking; Collaboration; Creativity; Communication,Assist in AI prompt creation and testing; Support NLP tasks; Collaborate with AI/data science teams; Document prompt outcomes; Help integrate prompts with AI models,Prompt Engineering; NLP; Python; TensorFlow; PyTorch; Hugging Face; GPT; AI Model Optimization,ai prompt engineer python basics; javascript basics; nlp basics; hugging face basics; spacy basics; nltk basics; prompt writing fundamentals; gpt models intro; tensorflow basics; pytorch basics; critical thinking; collaboration; creativity; communication,0.0,ai prompt engineer python basics javascript basics nlp basics hugging face basics spacy basics nltk basics prompt writing fundamentals gpt models intro tensorflow basics pytorch basics critical thinking collaboration creativity communication,0
AI-E-011,AI Prompt Engineer,Experienced,3+,"Advanced Python; JavaScript advanced; Deep NLP expertise; Hugging Face Transformers; TensorFlow; PyTorch; Advanced prompt design (chain-of-thought, iterative optimization); OpenAI API; Azure Cognitive Services; Machine learning for prompt tuning; Data analysis; Collaboration; Problem-solving; Leadership; Creativity",Design and optimize prompts for LLMs; Apply advanced NLP techniques for prompt tuning; Collaborate with AI and data science teams; Implement AI model evaluation metrics; Develop prompt optimization strategies; Lead prompt-related projects; Mentor junior prompt engineers,Prompt Optimization; LLM; Machine Learning; NLP; Python; AI Frameworks; API Integration; AI Ethics; Model Fine-tuning,"ai prompt engineer advanced python; javascript advanced; deep nlp expertise; hugging face transformers; tensorflow; pytorch; advanced prompt design (chain-of-thought, iterative optimization); openai api; azure cognitive services; machine learning for prompt tuning; data analysis; collaboration; problem-solving; leadership; creativity",3.94,ai prompt engineer advanced python javascript advanced deep nlp expertise hugging face transformers tensorflow pytorch advanced prompt design chain of thought iterative optimization openai api azure cognitive services machine learning for prompt tuning data analysis collaboration problem solving leadership creativity,3
AI-E-012,AI Prompt Engineer,Experienced,3+,Python advanced; JavaScript; NLP frameworks; Hugging Face Transformers; PyTorch; TensorFlow; Chain-of-thought prompting; Iterative prompt optimization; OpenAI API; Azure Cognitive Services; Machine learning analysis; Data visualization; Leadership; Problem-solving; Collaboration,Develop and fine-tune AI prompts; Lead prompt optimization initiatives; Collaborate with AI/data science teams for deployment; Design prompt evaluation metrics; Document prompt design patterns; Mentor junior engineers on prompt engineering best practices,Prompt Optimization; LLM; Machine Learning; NLP; Python; AI Frameworks; API Integration,ai prompt engineer python advanced; javascript; nlp frameworks; hugging face transformers; pytorch; tensorflow; chain-of-thought prompting; iterative prompt optimization; openai api; azure cognitive services; machine learning analysis; data visualization; leadership; problem-solving; collaboration,4.51,ai prompt engineer python advanced javascript nlp frameworks hugging face transformers pytorch tensorflow chain of thought prompting iterative prompt optimization openai api azure cognitive services machine learning analysis data visualization leadership problem solving collaboration,3
AI-E-013,AI Prompt Engineer,Experienced,3+,Python; Advanced NLP; Hugging Face Transformers; PyTorch; TensorFlow; Prompt chain-of-thought; Iterative prompt design; OpenAI API; Azure Cognitive Services; Data analytics; Collaboration; Leadership; Critical thinking; Communication; Creativity,Lead prompt engineering efforts; Optimize prompt performance for LLMs; Collaborate with cross-functional AI teams; Implement prompt testing strategies; Provide mentorship on prompt engineering; Document prompt design improvements,Prompt Optimization; LLM; NLP; Python; AI Frameworks; Model Fine-tuning,ai prompt engineer python; advanced nlp; hugging face transformers; pytorch; tensorflow; prompt chain-of-thought; iterative prompt design; openai api; azure cognitive services; data analytics; collaboration; leadership; critical thinking; communication; creativity,4.46,ai prompt engineer python advanced nlp hugging face transformers pytorch tensorflow prompt chain of thought iterative prompt design openai api azure cognitive services data analytics collaboration leadership critical thinking communication creativity,3
AI-E-014,AI Prompt Engineer,Experienced,3+,Advanced Python; JavaScript; NLP techniques; TensorFlow; PyTorch; Hugging Face; Prompt iterative optimization; Chain-of-thought prompting; API integration (OpenAI/Azure); Data analysis; Leadership; Collaboration; Problem-solving; Creativity; Critical thinking,Design advanced prompts for AI models; Perform prompt evaluation and tuning; Collaborate with AI teams for integration; Implement metrics for prompt effectiveness; Lead knowledge sharing sessions on prompt engineering,Prompt Optimization; LLM; Python; AI Frameworks; API Integration; Model Fine-tuning,ai prompt engineer advanced python; javascript; nlp techniques; tensorflow; pytorch; hugging face; prompt iterative optimization; chain-of-thought prompting; api integration (openai/azure); data analysis; leadership; collaboration; problem-solving; creativity; critical thinking,4.81,ai prompt engineer advanced python javascript nlp techniques tensorflow pytorch hugging face prompt iterative optimization chain of thought prompting api integration openai azure data analysis leadership collaboration problem solving creativity critical thinking,3
AI-E-015,AI Prompt Engineer,Experienced,3+,Python; Advanced NLP; Hugging Face Transformers; PyTorch; TensorFlow; Prompt optimization techniques; Chain-of-thought prompts; LLM tuning; OpenAI API; Azure Cognitive Services; Data analytics; Leadership; Problem-solving; Collaboration; Creativity,Lead development of AI prompt strategies; Optimize prompts for large-scale AI models; Mentor junior prompt engineers; Collaborate with AI and data teams; Document best practices for prompt design; Perform metrics-driven analysis of prompt effectiveness,Prompt Optimization; LLM; Machine Learning; NLP; Python; AI Frameworks; API Integration,ai prompt engineer python; advanced nlp; hugging face transformers; pytorch; tensorflow; prompt optimization techniques; chain-of-thought prompts; llm tuning; openai api; azure cognitive services; data analytics; leadership; problem-solving; collaboration; creativity,4.45,ai prompt engineer python advanced nlp hugging face transformers pytorch tensorflow prompt optimization techniques chain of thought prompts llm tuning openai api azure cognitive services data analytics leadership problem solving collaboration creativity,3
